,period,respondent,respondent-name,fueltype,type-name,value,value-units
1818,2023-03-17T18,CAL,California,SUN,Solar,12256,megawatthours
1819,2023-03-17T19,CAL,California,SUN,Solar,10517,megawatthours
1820,2023-03-17T20,CAL,California,SUN,Solar,9564,megawatthours
1821,2023-03-17T21,CAL,California,SUN,Solar,8889,megawatthours
1822,2023-03-17T22,CAL,California,SUN,Solar,9224,megawatthours
1823,2023-03-17T23,CAL,California,SUN,Solar,8875,megawatthours
1824,2023-03-18T00,CAL,California,SUN,Solar,8057,megawatthours
1825,2023-03-18T01,CAL,California,SUN,Solar,5320,megawatthours
1826,2023-03-18T02,CAL,California,SUN,Solar,1224,megawatthours
1827,2023-03-18T03,CAL,California,SUN,Solar,63,megawatthours
1828,2023-03-18T04,CAL,California,SUN,Solar,65,megawatthours
1829,2023-03-18T05,CAL,California,SUN,Solar,67,megawatthours
1830,2023-03-18T06,CAL,California,SUN,Solar,27,megawatthours
1831,2023-03-18T07,CAL,California,SUN,Solar,16,megawatthours
1832,2023-03-18T08,CAL,California,SUN,Solar,16,megawatthours
1833,2023-03-18T09,CAL,California,SUN,Solar,16,megawatthours
1834,2023-03-18T10,CAL,California,SUN,Solar,16,megawatthours
1835,2023-03-18T11,CAL,California,SUN,Solar,16,megawatthours
1836,2023-03-18T12,CAL,California,SUN,Solar,15,megawatthours
1837,2023-03-18T13,CAL,California,SUN,Solar,15,megawatthours
1838,2023-03-18T14,CAL,California,SUN,Solar,28,megawatthours
1839,2023-03-18T15,CAL,California,SUN,Solar,2219,megawatthours
1840,2023-03-18T16,CAL,California,SUN,Solar,8065,megawatthours
1841,2023-03-18T17,CAL,California,SUN,Solar,9734,megawatthours
1842,2023-03-18T18,CAL,California,SUN,Solar,9453,megawatthours
1843,2023-03-18T19,CAL,California,SUN,Solar,8615,megawatthours
1844,2023-03-18T20,CAL,California,SUN,Solar,8272,megawatthours
1845,2023-03-18T21,CAL,California,SUN,Solar,8167,megawatthours
1846,2023-03-18T22,CAL,California,SUN,Solar,8002,megawatthours
1847,2023-03-18T23,CAL,California,SUN,Solar,7906,megawatthours
1848,2023-03-19T00,CAL,California,SUN,Solar,6165,megawatthours
1849,2023-03-19T01,CAL,California,SUN,Solar,3039,megawatthours
1850,2023-03-19T02,CAL,California,SUN,Solar,454,megawatthours
1851,2023-03-19T03,CAL,California,SUN,Solar,22,megawatthours
1852,2023-03-19T04,CAL,California,SUN,Solar,25,megawatthours
1853,2023-03-19T05,CAL,California,SUN,Solar,27,megawatthours
1854,2023-03-19T06,CAL,California,SUN,Solar,27,megawatthours
1855,2023-03-19T07,CAL,California,SUN,Solar,27,megawatthours
1856,2023-03-19T08,CAL,California,SUN,Solar,27,megawatthours
1857,2023-03-19T09,CAL,California,SUN,Solar,27,megawatthours
1858,2023-03-19T10,CAL,California,SUN,Solar,26,megawatthours
1859,2023-03-19T11,CAL,California,SUN,Solar,26,megawatthours
1860,2023-03-19T12,CAL,California,SUN,Solar,25,megawatthours
1861,2023-03-19T13,CAL,California,SUN,Solar,25,megawatthours
1862,2023-03-19T14,CAL,California,SUN,Solar,26,megawatthours
1863,2023-03-19T15,CAL,California,SUN,Solar,284,megawatthours
1864,2023-03-19T16,CAL,California,SUN,Solar,1377,megawatthours
1865,2023-03-19T17,CAL,California,SUN,Solar,3543,megawatthours
1866,2023-03-19T18,CAL,California,SUN,Solar,5785,megawatthours
1867,2023-03-19T19,CAL,California,SUN,Solar,6335,megawatthours
1868,2023-03-19T20,CAL,California,SUN,Solar,6135,megawatthours
1869,2023-03-19T21,CAL,California,SUN,Solar,6649,megawatthours
1870,2023-03-19T22,CAL,California,SUN,Solar,5821,megawatthours
1871,2023-03-19T23,CAL,California,SUN,Solar,5345,megawatthours
1872,2023-03-20T00,CAL,California,SUN,Solar,5404,megawatthours
1873,2023-03-20T01,CAL,California,SUN,Solar,3666,megawatthours
1874,2023-03-20T02,CAL,California,SUN,Solar,770,megawatthours
1875,2023-03-20T03,CAL,California,SUN,Solar,26,megawatthours
1876,2023-03-20T04,CAL,California,SUN,Solar,28,megawatthours
1877,2023-03-20T05,CAL,California,SUN,Solar,29,megawatthours
1878,2023-03-20T06,CAL,California,SUN,Solar,29,megawatthours
1879,2023-03-20T07,CAL,California,SUN,Solar,30,megawatthours
1880,2023-03-20T08,CAL,California,SUN,Solar,30,megawatthours
1881,2023-03-20T09,CAL,California,SUN,Solar,30,megawatthours
1882,2023-03-20T10,CAL,California,SUN,Solar,30,megawatthours
1883,2023-03-20T11,CAL,California,SUN,Solar,30,megawatthours
1884,2023-03-20T12,CAL,California,SUN,Solar,29,megawatthours
1885,2023-03-20T13,CAL,California,SUN,Solar,28,megawatthours
1886,2023-03-20T14,CAL,California,SUN,Solar,34,megawatthours
1887,2023-03-20T15,CAL,California,SUN,Solar,972,megawatthours
1888,2023-03-20T16,CAL,California,SUN,Solar,3749,megawatthours
1889,2023-03-20T17,CAL,California,SUN,Solar,7133,megawatthours
1890,2023-03-20T18,CAL,California,SUN,Solar,9118,megawatthours
1891,2023-03-20T19,CAL,California,SUN,Solar,9967,megawatthours
1892,2023-03-20T20,CAL,California,SUN,Solar,9990,megawatthours
1893,2023-03-20T21,CAL,California,SUN,Solar,8406,megawatthours
1894,2023-03-20T22,CAL,California,SUN,Solar,8167,megawatthours
1895,2023-03-20T23,CAL,California,SUN,Solar,7798,megawatthours
1896,2023-03-21T00,CAL,California,SUN,Solar,6588,megawatthours
1897,2023-03-21T01,CAL,California,SUN,Solar,3602,megawatthours
1898,2023-03-21T02,CAL,California,SUN,Solar,689,megawatthours
1899,2023-03-21T03,CAL,California,SUN,Solar,22,megawatthours
1900,2023-03-21T04,CAL,California,SUN,Solar,-3,megawatthours
1901,2023-03-21T05,CAL,California,SUN,Solar,-44,megawatthours
1902,2023-03-21T06,CAL,California,SUN,Solar,-44,megawatthours
1903,2023-03-21T07,CAL,California,SUN,Solar,-45,megawatthours
1904,2023-03-21T08,CAL,California,SUN,Solar,-44,megawatthours
1905,2023-03-21T09,CAL,California,SUN,Solar,-44,megawatthours
1906,2023-03-21T10,CAL,California,SUN,Solar,-45,megawatthours
1907,2023-03-21T11,CAL,California,SUN,Solar,-48,megawatthours
1908,2023-03-21T12,CAL,California,SUN,Solar,-48,megawatthours
1909,2023-03-21T13,CAL,California,SUN,Solar,-48,megawatthours
1910,2023-03-21T14,CAL,California,SUN,Solar,-49,megawatthours
1911,2023-03-21T15,CAL,California,SUN,Solar,184,megawatthours
1912,2023-03-21T16,CAL,California,SUN,Solar,1167,megawatthours
1913,2023-03-21T17,CAL,California,SUN,Solar,2178,megawatthours
1914,2023-03-21T18,CAL,California,SUN,Solar,4106,megawatthours
1915,2023-03-21T19,CAL,California,SUN,Solar,7679,megawatthours
1916,2023-03-21T20,CAL,California,SUN,Solar,8436,megawatthours
1917,2023-03-21T21,CAL,California,SUN,Solar,7395,megawatthours
1918,2023-03-21T22,CAL,California,SUN,Solar,7306,megawatthours
1919,2023-03-21T23,CAL,California,SUN,Solar,6187,megawatthours
1920,2023-03-22T00,CAL,California,SUN,Solar,4579,megawatthours
1921,2023-03-22T01,CAL,California,SUN,Solar,3230,megawatthours
1922,2023-03-22T02,CAL,California,SUN,Solar,694,megawatthours
1923,2023-03-22T03,CAL,California,SUN,Solar,-9,megawatthours
1924,2023-03-22T04,CAL,California,SUN,Solar,-20,megawatthours
1925,2023-03-22T05,CAL,California,SUN,Solar,-18,megawatthours
1926,2023-03-22T06,CAL,California,SUN,Solar,-18,megawatthours
1927,2023-03-22T07,CAL,California,SUN,Solar,-19,megawatthours
1928,2023-03-22T08,CAL,California,SUN,Solar,-19,megawatthours
1929,2023-03-22T09,CAL,California,SUN,Solar,-19,megawatthours
1930,2023-03-22T10,CAL,California,SUN,Solar,-19,megawatthours
1931,2023-03-22T11,CAL,California,SUN,Solar,-19,megawatthours
1932,2023-03-22T12,CAL,California,SUN,Solar,-19,megawatthours
1933,2023-03-22T13,CAL,California,SUN,Solar,-21,megawatthours
1934,2023-03-22T14,CAL,California,SUN,Solar,-7,megawatthours
1935,2023-03-22T15,CAL,California,SUN,Solar,2078,megawatthours
1936,2023-03-22T16,CAL,California,SUN,Solar,6364,megawatthours
1937,2023-03-22T17,CAL,California,SUN,Solar,8221,megawatthours
1938,2023-03-22T18,CAL,California,SUN,Solar,9666,megawatthours
1939,2023-03-22T19,CAL,California,SUN,Solar,10312,megawatthours
1940,2023-03-22T20,CAL,California,SUN,Solar,10771,megawatthours
1941,2023-03-22T21,CAL,California,SUN,Solar,10413,megawatthours
1942,2023-03-22T22,CAL,California,SUN,Solar,9561,megawatthours
1943,2023-03-22T23,CAL,California,SUN,Solar,8231,megawatthours
1944,2023-03-23T00,CAL,California,SUN,Solar,7017,megawatthours
1945,2023-03-23T01,CAL,California,SUN,Solar,4962,megawatthours
1946,2023-03-23T02,CAL,California,SUN,Solar,1101,megawatthours
1947,2023-03-23T03,CAL,California,SUN,Solar,-24,megawatthours
1948,2023-03-23T04,CAL,California,SUN,Solar,-39,megawatthours
1949,2023-03-23T05,CAL,California,SUN,Solar,-37,megawatthours
1950,2023-03-23T06,CAL,California,SUN,Solar,-37,megawatthours
1951,2023-03-23T07,CAL,California,SUN,Solar,-37,megawatthours
1952,2023-03-23T08,CAL,California,SUN,Solar,-37,megawatthours
1953,2023-03-23T09,CAL,California,SUN,Solar,-37,megawatthours
1954,2023-03-23T10,CAL,California,SUN,Solar,-37,megawatthours
1955,2023-03-23T11,CAL,California,SUN,Solar,-38,megawatthours
1956,2023-03-23T12,CAL,California,SUN,Solar,-38,megawatthours
1957,2023-03-23T13,CAL,California,SUN,Solar,-39,megawatthours
1958,2023-03-23T14,CAL,California,SUN,Solar,-3,megawatthours
1959,2023-03-23T15,CAL,California,SUN,Solar,2655,megawatthours
1960,2023-03-23T16,CAL,California,SUN,Solar,8234,megawatthours
1961,2023-03-23T17,CAL,California,SUN,Solar,10842,megawatthours
1962,2023-03-23T18,CAL,California,SUN,Solar,11109,megawatthours
1963,2023-03-23T19,CAL,California,SUN,Solar,10888,megawatthours
1964,2023-03-23T20,CAL,California,SUN,Solar,10867,megawatthours
1965,2023-03-23T21,CAL,California,SUN,Solar,10602,megawatthours
1966,2023-03-23T22,CAL,California,SUN,Solar,10679,megawatthours
1967,2023-03-23T23,CAL,California,SUN,Solar,10345,megawatthours
1968,2023-03-24T00,CAL,California,SUN,Solar,8554,megawatthours
1969,2023-03-24T01,CAL,California,SUN,Solar,6253,megawatthours
1970,2023-03-24T02,CAL,California,SUN,Solar,1540,megawatthours
1971,2023-03-24T03,CAL,California,SUN,Solar,180,megawatthours
1972,2023-03-24T04,CAL,California,SUN,Solar,143,megawatthours
1973,2023-03-24T05,CAL,California,SUN,Solar,-35,megawatthours
1974,2023-03-24T06,CAL,California,SUN,Solar,-37,megawatthours
1975,2023-03-24T07,CAL,California,SUN,Solar,-37,megawatthours
1976,2023-03-24T08,CAL,California,SUN,Solar,-38,megawatthours
1977,2023-03-24T09,CAL,California,SUN,Solar,-38,megawatthours
1978,2023-03-24T10,CAL,California,SUN,Solar,-38,megawatthours
1979,2023-03-24T11,CAL,California,SUN,Solar,-38,megawatthours
1980,2023-03-24T12,CAL,California,SUN,Solar,-38,megawatthours
1981,2023-03-24T13,CAL,California,SUN,Solar,-39,megawatthours
1982,2023-03-24T14,CAL,California,SUN,Solar,4,megawatthours
1983,2023-03-24T15,CAL,California,SUN,Solar,2552,megawatthours
1984,2023-03-24T16,CAL,California,SUN,Solar,9273,megawatthours
1985,2023-03-24T17,CAL,California,SUN,Solar,11529,megawatthours
1986,2023-03-24T18,CAL,California,SUN,Solar,12212,megawatthours
1987,2023-03-24T19,CAL,California,SUN,Solar,10671,megawatthours
1988,2023-03-24T20,CAL,California,SUN,Solar,8717,megawatthours
1989,2023-03-24T21,CAL,California,SUN,Solar,7824,megawatthours
1990,2023-03-24T22,CAL,California,SUN,Solar,7346,megawatthours
1991,2023-03-24T23,CAL,California,SUN,Solar,7178,megawatthours
1992,2023-03-25T00,CAL,California,SUN,Solar,7108,megawatthours
1993,2023-03-25T01,CAL,California,SUN,Solar,6656,megawatthours
1994,2023-03-25T02,CAL,California,SUN,Solar,2151,megawatthours
1995,2023-03-25T03,CAL,California,SUN,Solar,-9,megawatthours
1996,2023-03-25T04,CAL,California,SUN,Solar,-31,megawatthours
1997,2023-03-25T05,CAL,California,SUN,Solar,-28,megawatthours
1998,2023-03-25T06,CAL,California,SUN,Solar,-28,megawatthours
1999,2023-03-25T07,CAL,California,SUN,Solar,-28,megawatthours
2000,2023-03-25T08,CAL,California,SUN,Solar,-28,megawatthours
2001,2023-03-25T09,CAL,California,SUN,Solar,-28,megawatthours
2002,2023-03-25T10,CAL,California,SUN,Solar,-28,megawatthours
2003,2023-03-25T11,CAL,California,SUN,Solar,-28,megawatthours
2004,2023-03-25T12,CAL,California,SUN,Solar,-29,megawatthours
2005,2023-03-25T13,CAL,California,SUN,Solar,-29,megawatthours
2006,2023-03-25T14,CAL,California,SUN,Solar,19,megawatthours
2007,2023-03-25T15,CAL,California,SUN,Solar,3103,megawatthours
2008,2023-03-25T16,CAL,California,SUN,Solar,8880,megawatthours
2009,2023-03-25T17,CAL,California,SUN,Solar,10351,megawatthours
2010,2023-03-25T18,CAL,California,SUN,Solar,8809,megawatthours
2011,2023-03-25T19,CAL,California,SUN,Solar,7813,megawatthours
2012,2023-03-25T20,CAL,California,SUN,Solar,7340,megawatthours
2013,2023-03-25T21,CAL,California,SUN,Solar,6946,megawatthours
2014,2023-03-25T22,CAL,California,SUN,Solar,6777,megawatthours
2015,2023-03-25T23,CAL,California,SUN,Solar,6603,megawatthours
2016,2023-03-26T00,CAL,California,SUN,Solar,6249,megawatthours
2017,2023-03-26T01,CAL,California,SUN,Solar,6194,megawatthours
2018,2023-03-26T02,CAL,California,SUN,Solar,1884,megawatthours
2019,2023-03-26T03,CAL,California,SUN,Solar,14,megawatthours
2020,2023-03-26T04,CAL,California,SUN,Solar,-30,megawatthours
2021,2023-03-26T05,CAL,California,SUN,Solar,-28,megawatthours
2022,2023-03-26T06,CAL,California,SUN,Solar,-28,megawatthours
2023,2023-03-26T07,CAL,California,SUN,Solar,-28,megawatthours
2024,2023-03-26T08,CAL,California,SUN,Solar,-27,megawatthours
2025,2023-03-26T09,CAL,California,SUN,Solar,-27,megawatthours
2026,2023-03-26T10,CAL,California,SUN,Solar,-27,megawatthours
2027,2023-03-26T11,CAL,California,SUN,Solar,-27,megawatthours
2028,2023-03-26T12,CAL,California,SUN,Solar,-27,megawatthours
2029,2023-03-26T13,CAL,California,SUN,Solar,-29,megawatthours
2030,2023-03-26T14,CAL,California,SUN,Solar,32,megawatthours
2031,2023-03-26T15,CAL,California,SUN,Solar,3286,megawatthours
2032,2023-03-26T16,CAL,California,SUN,Solar,9408,megawatthours
2033,2023-03-26T17,CAL,California,SUN,Solar,10867,megawatthours
2034,2023-03-26T18,CAL,California,SUN,Solar,9800,megawatthours
2035,2023-03-26T19,CAL,California,SUN,Solar,8194,megawatthours
2036,2023-03-26T20,CAL,California,SUN,Solar,7885,megawatthours
2037,2023-03-26T21,CAL,California,SUN,Solar,7644,megawatthours
2038,2023-03-26T22,CAL,California,SUN,Solar,7555,megawatthours
2039,2023-03-26T23,CAL,California,SUN,Solar,7097,megawatthours
2040,2023-03-27T00,CAL,California,SUN,Solar,6738,megawatthours
2041,2023-03-27T01,CAL,California,SUN,Solar,6772,megawatthours
2042,2023-03-27T02,CAL,California,SUN,Solar,2060,megawatthours
2043,2023-03-27T03,CAL,California,SUN,Solar,28,megawatthours
2044,2023-03-27T04,CAL,California,SUN,Solar,-19,megawatthours
2045,2023-03-27T05,CAL,California,SUN,Solar,-17,megawatthours
2046,2023-03-27T06,CAL,California,SUN,Solar,-17,megawatthours
2047,2023-03-27T07,CAL,California,SUN,Solar,-17,megawatthours
2048,2023-03-27T08,CAL,California,SUN,Solar,-16,megawatthours
2049,2023-03-27T09,CAL,California,SUN,Solar,-17,megawatthours
2050,2023-03-27T10,CAL,California,SUN,Solar,-16,megawatthours
2051,2023-03-27T11,CAL,California,SUN,Solar,-17,megawatthours
2052,2023-03-27T12,CAL,California,SUN,Solar,-17,megawatthours
2053,2023-03-27T13,CAL,California,SUN,Solar,-18,megawatthours
2054,2023-03-27T14,CAL,California,SUN,Solar,69,megawatthours
2055,2023-03-27T15,CAL,California,SUN,Solar,3735,megawatthours
2056,2023-03-27T16,CAL,California,SUN,Solar,10682,megawatthours
2057,2023-03-27T17,CAL,California,SUN,Solar,12611,megawatthours
2058,2023-03-27T18,CAL,California,SUN,Solar,12402,megawatthours
2059,2023-03-27T19,CAL,California,SUN,Solar,11479,megawatthours
2060,2023-03-27T20,CAL,California,SUN,Solar,10368,megawatthours
2061,2023-03-27T21,CAL,California,SUN,Solar,9980,megawatthours
2062,2023-03-27T22,CAL,California,SUN,Solar,9376,megawatthours
2063,2023-03-27T23,CAL,California,SUN,Solar,9318,megawatthours
2064,2023-03-28T00,CAL,California,SUN,Solar,8895,megawatthours
2065,2023-03-28T01,CAL,California,SUN,Solar,7980,megawatthours
2066,2023-03-28T02,CAL,California,SUN,Solar,1993,megawatthours
2067,2023-03-28T03,CAL,California,SUN,Solar,154,megawatthours
2068,2023-03-28T04,CAL,California,SUN,Solar,-4,megawatthours
2069,2023-03-28T05,CAL,California,SUN,Solar,-1,megawatthours
2070,2023-03-28T06,CAL,California,SUN,Solar,-1,megawatthours
2071,2023-03-28T07,CAL,California,SUN,Solar,-1,megawatthours
2072,2023-03-28T08,CAL,California,SUN,Solar,-1,megawatthours
2073,2023-03-28T09,CAL,California,SUN,Solar,-1,megawatthours
2074,2023-03-28T10,CAL,California,SUN,Solar,-1,megawatthours
2075,2023-03-28T11,CAL,California,SUN,Solar,-2,megawatthours
2076,2023-03-28T12,CAL,California,SUN,Solar,-2,megawatthours
2077,2023-03-28T13,CAL,California,SUN,Solar,-3,megawatthours
2078,2023-03-28T14,CAL,California,SUN,Solar,64,megawatthours
2079,2023-03-28T15,CAL,California,SUN,Solar,3231,megawatthours
2080,2023-03-28T16,CAL,California,SUN,Solar,9392,megawatthours
2081,2023-03-28T17,CAL,California,SUN,Solar,11867,megawatthours
2082,2023-03-28T18,CAL,California,SUN,Solar,12095,megawatthours
2083,2023-03-28T19,CAL,California,SUN,Solar,12186,megawatthours
2084,2023-03-28T20,CAL,California,SUN,Solar,11831,megawatthours
2085,2023-03-28T21,CAL,California,SUN,Solar,11288,megawatthours
2086,2023-03-28T22,CAL,California,SUN,Solar,10212,megawatthours
2087,2023-03-28T23,CAL,California,SUN,Solar,9087,megawatthours
2088,2023-03-29T00,CAL,California,SUN,Solar,7277,megawatthours
2089,2023-03-29T01,CAL,California,SUN,Solar,5234,megawatthours
2090,2023-03-29T02,CAL,California,SUN,Solar,1138,megawatthours
2091,2023-03-29T03,CAL,California,SUN,Solar,66,megawatthours
2092,2023-03-29T04,CAL,California,SUN,Solar,5,megawatthours
2093,2023-03-29T05,CAL,California,SUN,Solar,-2,megawatthours
2094,2023-03-29T06,CAL,California,SUN,Solar,-2,megawatthours
2095,2023-03-29T07,CAL,California,SUN,Solar,-2,megawatthours
2096,2023-03-29T08,CAL,California,SUN,Solar,-2,megawatthours
2097,2023-03-29T09,CAL,California,SUN,Solar,-2,megawatthours
2098,2023-03-29T10,CAL,California,SUN,Solar,-2,megawatthours
2099,2023-03-29T11,CAL,California,SUN,Solar,-2,megawatthours
2100,2023-03-29T12,CAL,California,SUN,Solar,-2,megawatthours
2101,2023-03-29T13,CAL,California,SUN,Solar,-3,megawatthours
2102,2023-03-29T14,CAL,California,SUN,Solar,93,megawatthours
2103,2023-03-29T15,CAL,California,SUN,Solar,1937,megawatthours
2104,2023-03-29T16,CAL,California,SUN,Solar,5088,megawatthours
2105,2023-03-29T17,CAL,California,SUN,Solar,7661,megawatthours
2106,2023-03-29T18,CAL,California,SUN,Solar,9974,megawatthours
2107,2023-03-29T19,CAL,California,SUN,Solar,10214,megawatthours
2108,2023-03-29T20,CAL,California,SUN,Solar,9928,megawatthours
2109,2023-03-29T21,CAL,California,SUN,Solar,9736,megawatthours
2110,2023-03-29T22,CAL,California,SUN,Solar,9251,megawatthours
2111,2023-03-29T23,CAL,California,SUN,Solar,8146,megawatthours
2112,2023-03-30T00,CAL,California,SUN,Solar,7842,megawatthours
2113,2023-03-30T01,CAL,California,SUN,Solar,5607,megawatthours
2114,2023-03-30T02,CAL,California,SUN,Solar,1144,megawatthours
2115,2023-03-30T03,CAL,California,SUN,Solar,13,megawatthours
2116,2023-03-30T04,CAL,California,SUN,Solar,-1,megawatthours
2117,2023-03-30T05,CAL,California,SUN,Solar,0,megawatthours
2118,2023-03-30T06,CAL,California,SUN,Solar,-1,megawatthours
2119,2023-03-30T07,CAL,California,SUN,Solar,0,megawatthours
2120,2023-03-30T08,CAL,California,SUN,Solar,0,megawatthours
2121,2023-03-30T09,CAL,California,SUN,Solar,0,megawatthours
2122,2023-03-30T10,CAL,California,SUN,Solar,0,megawatthours
2123,2023-03-30T11,CAL,California,SUN,Solar,0,megawatthours
2124,2023-03-30T12,CAL,California,SUN,Solar,-1,megawatthours
2125,2023-03-30T13,CAL,California,SUN,Solar,-1,megawatthours
2126,2023-03-30T14,CAL,California,SUN,Solar,74,megawatthours
2127,2023-03-30T15,CAL,California,SUN,Solar,2761,megawatthours
2128,2023-03-30T16,CAL,California,SUN,Solar,7363,megawatthours
2129,2023-03-30T17,CAL,California,SUN,Solar,9613,megawatthours
2130,2023-03-30T18,CAL,California,SUN,Solar,10453,megawatthours
2131,2023-03-30T19,CAL,California,SUN,Solar,9530,megawatthours
2132,2023-03-30T20,CAL,California,SUN,Solar,9384,megawatthours
2133,2023-03-30T21,CAL,California,SUN,Solar,9052,megawatthours
2134,2023-03-30T22,CAL,California,SUN,Solar,8036,megawatthours
2135,2023-03-30T23,CAL,California,SUN,Solar,7555,megawatthours
2136,2023-03-31T00,CAL,California,SUN,Solar,7037,megawatthours
2137,2023-03-31T01,CAL,California,SUN,Solar,5868,megawatthours
