,period,respondent,respondent-name,fueltype,type-name,value,value-units
9434,2023-12-07T11,CAL,California,WND,Wind,3805,megawatthours
9435,2023-12-07T12,CAL,California,WND,Wind,3764,megawatthours
9436,2023-12-07T13,CAL,California,WND,Wind,3634,megawatthours
9437,2023-12-07T14,CAL,California,WND,Wind,3576,megawatthours
9438,2023-12-07T15,CAL,California,WND,Wind,3686,megawatthours
9439,2023-12-07T16,CAL,California,WND,Wind,3583,megawatthours
9440,2023-12-07T17,CAL,California,WND,Wind,3509,megawatthours
9441,2023-12-07T18,CAL,California,WND,Wind,3407,megawatthours
9442,2023-12-07T19,CAL,California,WND,Wind,3359,megawatthours
9443,2023-12-07T20,CAL,California,WND,Wind,3393,megawatthours
9444,2023-12-07T21,CAL,California,WND,Wind,3674,megawatthours
9445,2023-12-07T22,CAL,California,WND,Wind,3822,megawatthours
9446,2023-12-07T23,CAL,California,WND,Wind,3787,megawatthours
9447,2023-12-08T00,CAL,California,WND,Wind,3653,megawatthours
9448,2023-12-08T01,CAL,California,WND,Wind,3237,megawatthours
9449,2023-12-08T02,CAL,California,WND,Wind,3172,megawatthours
9450,2023-12-08T03,CAL,California,WND,Wind,3260,megawatthours
9451,2023-12-08T04,CAL,California,WND,Wind,3280,megawatthours
9452,2023-12-08T05,CAL,California,WND,Wind,3005,megawatthours
9453,2023-12-08T06,CAL,California,WND,Wind,3027,megawatthours
9454,2023-12-08T07,CAL,California,WND,Wind,2909,megawatthours
9455,2023-12-08T08,CAL,California,WND,Wind,2851,megawatthours
9456,2023-12-08T09,CAL,California,WND,Wind,2751,megawatthours
9457,2023-12-08T10,CAL,California,WND,Wind,2528,megawatthours
9458,2023-12-08T11,CAL,California,WND,Wind,2544,megawatthours
9459,2023-12-08T12,CAL,California,WND,Wind,2750,megawatthours
9460,2023-12-08T13,CAL,California,WND,Wind,2975,megawatthours
9461,2023-12-08T14,CAL,California,WND,Wind,3068,megawatthours
9462,2023-12-08T15,CAL,California,WND,Wind,2917,megawatthours
9463,2023-12-08T16,CAL,California,WND,Wind,2798,megawatthours
9464,2023-12-08T17,CAL,California,WND,Wind,2588,megawatthours
9465,2023-12-08T18,CAL,California,WND,Wind,2269,megawatthours
9466,2023-12-08T19,CAL,California,WND,Wind,1783,megawatthours
9467,2023-12-08T20,CAL,California,WND,Wind,1628,megawatthours
9468,2023-12-08T21,CAL,California,WND,Wind,1401,megawatthours
9469,2023-12-08T22,CAL,California,WND,Wind,1173,megawatthours
9470,2023-12-08T23,CAL,California,WND,Wind,1178,megawatthours
9471,2023-12-09T00,CAL,California,WND,Wind,1435,megawatthours
9472,2023-12-09T01,CAL,California,WND,Wind,1691,megawatthours
9473,2023-12-09T02,CAL,California,WND,Wind,1993,megawatthours
9474,2023-12-09T03,CAL,California,WND,Wind,1994,megawatthours
9475,2023-12-09T04,CAL,California,WND,Wind,1512,megawatthours
9476,2023-12-09T05,CAL,California,WND,Wind,1211,megawatthours
9477,2023-12-09T06,CAL,California,WND,Wind,1328,megawatthours
9478,2023-12-09T07,CAL,California,WND,Wind,1274,megawatthours
9479,2023-12-09T08,CAL,California,WND,Wind,1181,megawatthours
9480,2023-12-09T09,CAL,California,WND,Wind,1174,megawatthours
9481,2023-12-09T10,CAL,California,WND,Wind,1432,megawatthours
9482,2023-12-09T11,CAL,California,WND,Wind,1374,megawatthours
9483,2023-12-09T12,CAL,California,WND,Wind,1219,megawatthours
9484,2023-12-09T13,CAL,California,WND,Wind,1266,megawatthours
9485,2023-12-09T14,CAL,California,WND,Wind,1311,megawatthours
9486,2023-12-09T15,CAL,California,WND,Wind,1277,megawatthours
9487,2023-12-09T16,CAL,California,WND,Wind,1212,megawatthours
9488,2023-12-09T17,CAL,California,WND,Wind,1267,megawatthours
9489,2023-12-09T18,CAL,California,WND,Wind,1420,megawatthours
9490,2023-12-09T19,CAL,California,WND,Wind,1735,megawatthours
9491,2023-12-09T20,CAL,California,WND,Wind,2141,megawatthours
9492,2023-12-09T21,CAL,California,WND,Wind,2213,megawatthours
9493,2023-12-09T22,CAL,California,WND,Wind,2021,megawatthours
9494,2023-12-09T23,CAL,California,WND,Wind,1789,megawatthours
9495,2023-12-10T00,CAL,California,WND,Wind,1704,megawatthours
9496,2023-12-10T01,CAL,California,WND,Wind,1429,megawatthours
9497,2023-12-10T02,CAL,California,WND,Wind,1194,megawatthours
9498,2023-12-10T03,CAL,California,WND,Wind,1086,megawatthours
9499,2023-12-10T04,CAL,California,WND,Wind,1099,megawatthours
9500,2023-12-10T05,CAL,California,WND,Wind,950,megawatthours
9501,2023-12-10T06,CAL,California,WND,Wind,894,megawatthours
9502,2023-12-10T07,CAL,California,WND,Wind,827,megawatthours
9503,2023-12-10T08,CAL,California,WND,Wind,844,megawatthours
9504,2023-12-10T09,CAL,California,WND,Wind,819,megawatthours
9505,2023-12-10T10,CAL,California,WND,Wind,830,megawatthours
9506,2023-12-10T11,CAL,California,WND,Wind,801,megawatthours
9507,2023-12-10T12,CAL,California,WND,Wind,862,megawatthours
9508,2023-12-10T13,CAL,California,WND,Wind,895,megawatthours
9509,2023-12-10T14,CAL,California,WND,Wind,860,megawatthours
9510,2023-12-10T15,CAL,California,WND,Wind,856,megawatthours
9511,2023-12-10T16,CAL,California,WND,Wind,831,megawatthours
9512,2023-12-10T17,CAL,California,WND,Wind,788,megawatthours
9513,2023-12-10T18,CAL,California,WND,Wind,656,megawatthours
9514,2023-12-10T19,CAL,California,WND,Wind,602,megawatthours
9515,2023-12-10T20,CAL,California,WND,Wind,590,megawatthours
9516,2023-12-10T21,CAL,California,WND,Wind,547,megawatthours
9517,2023-12-10T22,CAL,California,WND,Wind,465,megawatthours
9518,2023-12-10T23,CAL,California,WND,Wind,426,megawatthours
9519,2023-12-11T00,CAL,California,WND,Wind,365,megawatthours
9520,2023-12-11T01,CAL,California,WND,Wind,334,megawatthours
9521,2023-12-11T02,CAL,California,WND,Wind,320,megawatthours
9522,2023-12-11T03,CAL,California,WND,Wind,295,megawatthours
9523,2023-12-11T04,CAL,California,WND,Wind,317,megawatthours
9524,2023-12-11T05,CAL,California,WND,Wind,241,megawatthours
9525,2023-12-11T06,CAL,California,WND,Wind,213,megawatthours
9526,2023-12-11T07,CAL,California,WND,Wind,192,megawatthours
9527,2023-12-11T08,CAL,California,WND,Wind,142,megawatthours
9528,2023-12-11T09,CAL,California,WND,Wind,131,megawatthours
9529,2023-12-11T10,CAL,California,WND,Wind,188,megawatthours
9530,2023-12-11T11,CAL,California,WND,Wind,196,megawatthours
9531,2023-12-11T12,CAL,California,WND,Wind,213,megawatthours
9532,2023-12-11T13,CAL,California,WND,Wind,184,megawatthours
9533,2023-12-11T14,CAL,California,WND,Wind,198,megawatthours
9534,2023-12-11T15,CAL,California,WND,Wind,244,megawatthours
9535,2023-12-11T16,CAL,California,WND,Wind,297,megawatthours
9536,2023-12-11T17,CAL,California,WND,Wind,338,megawatthours
9537,2023-12-11T18,CAL,California,WND,Wind,392,megawatthours
9538,2023-12-11T19,CAL,California,WND,Wind,366,megawatthours
9539,2023-12-11T20,CAL,California,WND,Wind,303,megawatthours
9540,2023-12-11T21,CAL,California,WND,Wind,319,megawatthours
9541,2023-12-11T22,CAL,California,WND,Wind,367,megawatthours
9542,2023-12-11T23,CAL,California,WND,Wind,398,megawatthours
9543,2023-12-12T00,CAL,California,WND,Wind,501,megawatthours
9544,2023-12-12T01,CAL,California,WND,Wind,596,megawatthours
9545,2023-12-12T02,CAL,California,WND,Wind,630,megawatthours
9546,2023-12-12T03,CAL,California,WND,Wind,934,megawatthours
9547,2023-12-12T04,CAL,California,WND,Wind,1065,megawatthours
9548,2023-12-12T05,CAL,California,WND,Wind,1278,megawatthours
9549,2023-12-12T06,CAL,California,WND,Wind,1583,megawatthours
9550,2023-12-12T07,CAL,California,WND,Wind,1696,megawatthours
9551,2023-12-12T08,CAL,California,WND,Wind,1560,megawatthours
9552,2023-12-12T09,CAL,California,WND,Wind,1489,megawatthours
9553,2023-12-12T10,CAL,California,WND,Wind,1142,megawatthours
9554,2023-12-12T11,CAL,California,WND,Wind,968,megawatthours
9555,2023-12-12T12,CAL,California,WND,Wind,859,megawatthours
9556,2023-12-12T13,CAL,California,WND,Wind,594,megawatthours
9557,2023-12-12T14,CAL,California,WND,Wind,487,megawatthours
9558,2023-12-12T15,CAL,California,WND,Wind,474,megawatthours
9559,2023-12-12T16,CAL,California,WND,Wind,435,megawatthours
9560,2023-12-12T17,CAL,California,WND,Wind,352,megawatthours
9561,2023-12-12T18,CAL,California,WND,Wind,251,megawatthours
9562,2023-12-12T19,CAL,California,WND,Wind,220,megawatthours
9563,2023-12-12T20,CAL,California,WND,Wind,266,megawatthours
9564,2023-12-12T21,CAL,California,WND,Wind,357,megawatthours
9565,2023-12-12T22,CAL,California,WND,Wind,429,megawatthours
9566,2023-12-12T23,CAL,California,WND,Wind,424,megawatthours
9567,2023-12-13T00,CAL,California,WND,Wind,466,megawatthours
9568,2023-12-13T01,CAL,California,WND,Wind,457,megawatthours
9569,2023-12-13T02,CAL,California,WND,Wind,463,megawatthours
9570,2023-12-13T03,CAL,California,WND,Wind,468,megawatthours
9571,2023-12-13T04,CAL,California,WND,Wind,462,megawatthours
9572,2023-12-13T05,CAL,California,WND,Wind,455,megawatthours
9573,2023-12-13T06,CAL,California,WND,Wind,412,megawatthours
9574,2023-12-13T07,CAL,California,WND,Wind,402,megawatthours
9575,2023-12-13T08,CAL,California,WND,Wind,451,megawatthours
9576,2023-12-13T09,CAL,California,WND,Wind,761,megawatthours
9577,2023-12-13T10,CAL,California,WND,Wind,831,megawatthours
9578,2023-12-13T11,CAL,California,WND,Wind,725,megawatthours
9579,2023-12-13T12,CAL,California,WND,Wind,694,megawatthours
9580,2023-12-13T13,CAL,California,WND,Wind,718,megawatthours
9581,2023-12-13T14,CAL,California,WND,Wind,710,megawatthours
9582,2023-12-13T15,CAL,California,WND,Wind,775,megawatthours
9583,2023-12-13T16,CAL,California,WND,Wind,638,megawatthours
9584,2023-12-13T17,CAL,California,WND,Wind,589,megawatthours
9585,2023-12-13T18,CAL,California,WND,Wind,552,megawatthours
9586,2023-12-13T19,CAL,California,WND,Wind,568,megawatthours
9587,2023-12-13T20,CAL,California,WND,Wind,682,megawatthours
9588,2023-12-13T21,CAL,California,WND,Wind,605,megawatthours
9589,2023-12-13T22,CAL,California,WND,Wind,490,megawatthours
9590,2023-12-13T23,CAL,California,WND,Wind,497,megawatthours
9591,2023-12-14T00,CAL,California,WND,Wind,465,megawatthours
9592,2023-12-14T01,CAL,California,WND,Wind,379,megawatthours
9593,2023-12-14T02,CAL,California,WND,Wind,303,megawatthours
9594,2023-12-14T03,CAL,California,WND,Wind,276,megawatthours
9595,2023-12-14T04,CAL,California,WND,Wind,244,megawatthours
9596,2023-12-14T05,CAL,California,WND,Wind,320,megawatthours
9597,2023-12-14T06,CAL,California,WND,Wind,363,megawatthours
9598,2023-12-14T07,CAL,California,WND,Wind,384,megawatthours
9599,2023-12-14T08,CAL,California,WND,Wind,384,megawatthours
9600,2023-12-14T09,CAL,California,WND,Wind,338,megawatthours
9601,2023-12-14T10,CAL,California,WND,Wind,366,megawatthours
9602,2023-12-14T11,CAL,California,WND,Wind,413,megawatthours
9603,2023-12-14T12,CAL,California,WND,Wind,425,megawatthours
9604,2023-12-14T13,CAL,California,WND,Wind,388,megawatthours
9605,2023-12-14T14,CAL,California,WND,Wind,402,megawatthours
9606,2023-12-14T15,CAL,California,WND,Wind,386,megawatthours
9607,2023-12-14T16,CAL,California,WND,Wind,333,megawatthours
9608,2023-12-14T17,CAL,California,WND,Wind,456,megawatthours
9609,2023-12-14T18,CAL,California,WND,Wind,338,megawatthours
9610,2023-12-14T19,CAL,California,WND,Wind,344,megawatthours
9611,2023-12-14T20,CAL,California,WND,Wind,354,megawatthours
9612,2023-12-14T21,CAL,California,WND,Wind,336,megawatthours
9613,2023-12-14T22,CAL,California,WND,Wind,330,megawatthours
9614,2023-12-14T23,CAL,California,WND,Wind,301,megawatthours
9615,2023-12-15T00,CAL,California,WND,Wind,271,megawatthours
9616,2023-12-15T01,CAL,California,WND,Wind,263,megawatthours
9617,2023-12-15T02,CAL,California,WND,Wind,290,megawatthours
9618,2023-12-15T03,CAL,California,WND,Wind,277,megawatthours
9619,2023-12-15T04,CAL,California,WND,Wind,311,megawatthours
9620,2023-12-15T05,CAL,California,WND,Wind,428,megawatthours
9621,2023-12-15T06,CAL,California,WND,Wind,553,megawatthours
9622,2023-12-15T07,CAL,California,WND,Wind,611,megawatthours
9623,2023-12-15T08,CAL,California,WND,Wind,673,megawatthours
9624,2023-12-15T09,CAL,California,WND,Wind,588,megawatthours
9625,2023-12-15T10,CAL,California,WND,Wind,531,megawatthours
9626,2023-12-15T11,CAL,California,WND,Wind,550,megawatthours
9627,2023-12-15T12,CAL,California,WND,Wind,596,megawatthours
9628,2023-12-15T13,CAL,California,WND,Wind,616,megawatthours
9629,2023-12-15T14,CAL,California,WND,Wind,697,megawatthours
9630,2023-12-15T15,CAL,California,WND,Wind,749,megawatthours
9631,2023-12-15T16,CAL,California,WND,Wind,773,megawatthours
9632,2023-12-15T17,CAL,California,WND,Wind,732,megawatthours
9633,2023-12-15T18,CAL,California,WND,Wind,836,megawatthours
9634,2023-12-15T19,CAL,California,WND,Wind,918,megawatthours
9635,2023-12-15T20,CAL,California,WND,Wind,992,megawatthours
9636,2023-12-15T21,CAL,California,WND,Wind,1058,megawatthours
9637,2023-12-15T22,CAL,California,WND,Wind,1221,megawatthours
9638,2023-12-15T23,CAL,California,WND,Wind,1046,megawatthours
9639,2023-12-16T00,CAL,California,WND,Wind,1026,megawatthours
9640,2023-12-16T01,CAL,California,WND,Wind,1049,megawatthours
9641,2023-12-16T02,CAL,California,WND,Wind,1024,megawatthours
9642,2023-12-16T03,CAL,California,WND,Wind,1048,megawatthours
9643,2023-12-16T04,CAL,California,WND,Wind,1132,megawatthours
9644,2023-12-16T05,CAL,California,WND,Wind,1156,megawatthours
9645,2023-12-16T06,CAL,California,WND,Wind,1140,megawatthours
9646,2023-12-16T07,CAL,California,WND,Wind,1003,megawatthours
9647,2023-12-16T08,CAL,California,WND,Wind,815,megawatthours
9648,2023-12-16T09,CAL,California,WND,Wind,643,megawatthours
9649,2023-12-16T10,CAL,California,WND,Wind,622,megawatthours
9650,2023-12-16T11,CAL,California,WND,Wind,697,megawatthours
9651,2023-12-16T12,CAL,California,WND,Wind,692,megawatthours
9652,2023-12-16T13,CAL,California,WND,Wind,713,megawatthours
9653,2023-12-16T14,CAL,California,WND,Wind,595,megawatthours
9654,2023-12-16T15,CAL,California,WND,Wind,530,megawatthours
9655,2023-12-16T16,CAL,California,WND,Wind,521,megawatthours
9656,2023-12-16T17,CAL,California,WND,Wind,525,megawatthours
9657,2023-12-16T18,CAL,California,WND,Wind,499,megawatthours
9658,2023-12-16T19,CAL,California,WND,Wind,584,megawatthours
9659,2023-12-16T20,CAL,California,WND,Wind,598,megawatthours
9660,2023-12-16T21,CAL,California,WND,Wind,588,megawatthours
9661,2023-12-16T22,CAL,California,WND,Wind,513,megawatthours
9662,2023-12-16T23,CAL,California,WND,Wind,394,megawatthours
9663,2023-12-17T00,CAL,California,WND,Wind,300,megawatthours
9664,2023-12-17T01,CAL,California,WND,Wind,227,megawatthours
9665,2023-12-17T02,CAL,California,WND,Wind,195,megawatthours
9666,2023-12-17T03,CAL,California,WND,Wind,187,megawatthours
9667,2023-12-17T04,CAL,California,WND,Wind,283,megawatthours
9668,2023-12-17T05,CAL,California,WND,Wind,307,megawatthours
9669,2023-12-17T06,CAL,California,WND,Wind,317,megawatthours
9670,2023-12-17T07,CAL,California,WND,Wind,338,megawatthours
9671,2023-12-17T08,CAL,California,WND,Wind,356,megawatthours
9672,2023-12-17T09,CAL,California,WND,Wind,320,megawatthours
9673,2023-12-17T10,CAL,California,WND,Wind,271,megawatthours
9674,2023-12-17T11,CAL,California,WND,Wind,281,megawatthours
9675,2023-12-17T12,CAL,California,WND,Wind,279,megawatthours
9676,2023-12-17T13,CAL,California,WND,Wind,355,megawatthours
9677,2023-12-17T14,CAL,California,WND,Wind,341,megawatthours
9678,2023-12-17T15,CAL,California,WND,Wind,444,megawatthours
9679,2023-12-17T16,CAL,California,WND,Wind,403,megawatthours
9680,2023-12-17T17,CAL,California,WND,Wind,486,megawatthours
9681,2023-12-17T18,CAL,California,WND,Wind,426,megawatthours
9682,2023-12-17T19,CAL,California,WND,Wind,320,megawatthours
9683,2023-12-17T20,CAL,California,WND,Wind,229,megawatthours
9684,2023-12-17T21,CAL,California,WND,Wind,235,megawatthours
9685,2023-12-17T22,CAL,California,WND,Wind,184,megawatthours
9686,2023-12-17T23,CAL,California,WND,Wind,178,megawatthours
9687,2023-12-18T00,CAL,California,WND,Wind,347,megawatthours
9688,2023-12-18T01,CAL,California,WND,Wind,303,megawatthours
9689,2023-12-18T02,CAL,California,WND,Wind,324,megawatthours
9690,2023-12-18T03,CAL,California,WND,Wind,494,megawatthours
9691,2023-12-18T04,CAL,California,WND,Wind,500,megawatthours
9692,2023-12-18T05,CAL,California,WND,Wind,604,megawatthours
9693,2023-12-18T06,CAL,California,WND,Wind,611,megawatthours
9694,2023-12-18T07,CAL,California,WND,Wind,635,megawatthours
9695,2023-12-18T08,CAL,California,WND,Wind,646,megawatthours
9696,2023-12-18T09,CAL,California,WND,Wind,302,megawatthours
9697,2023-12-18T10,CAL,California,WND,Wind,258,megawatthours
9698,2023-12-18T11,CAL,California,WND,Wind,255,megawatthours
9699,2023-12-18T12,CAL,California,WND,Wind,253,megawatthours
9700,2023-12-18T13,CAL,California,WND,Wind,235,megawatthours
9701,2023-12-18T14,CAL,California,WND,Wind,176,megawatthours
9702,2023-12-18T15,CAL,California,WND,Wind,457,megawatthours
9703,2023-12-18T16,CAL,California,WND,Wind,161,megawatthours
9704,2023-12-18T17,CAL,California,WND,Wind,228,megawatthours
9705,2023-12-18T18,CAL,California,WND,Wind,304,megawatthours
9706,2023-12-18T19,CAL,California,WND,Wind,304,megawatthours
9707,2023-12-18T20,CAL,California,WND,Wind,439,megawatthours
9708,2023-12-18T21,CAL,California,WND,Wind,574,megawatthours
9709,2023-12-18T22,CAL,California,WND,Wind,1172,megawatthours
9710,2023-12-18T23,CAL,California,WND,Wind,1234,megawatthours
9711,2023-12-19T00,CAL,California,WND,Wind,1390,megawatthours
9712,2023-12-19T01,CAL,California,WND,Wind,975,megawatthours
9713,2023-12-19T02,CAL,California,WND,Wind,760,megawatthours
9714,2023-12-19T03,CAL,California,WND,Wind,702,megawatthours
9715,2023-12-19T04,CAL,California,WND,Wind,793,megawatthours
9716,2023-12-19T05,CAL,California,WND,Wind,665,megawatthours
9717,2023-12-19T06,CAL,California,WND,Wind,865,megawatthours
9718,2023-12-19T07,CAL,California,WND,Wind,995,megawatthours
9719,2023-12-19T08,CAL,California,WND,Wind,1021,megawatthours
9720,2023-12-19T09,CAL,California,WND,Wind,1011,megawatthours
9721,2023-12-19T10,CAL,California,WND,Wind,925,megawatthours
9722,2023-12-19T11,CAL,California,WND,Wind,1095,megawatthours
9723,2023-12-19T12,CAL,California,WND,Wind,1075,megawatthours
9724,2023-12-19T13,CAL,California,WND,Wind,1064,megawatthours
9725,2023-12-19T14,CAL,California,WND,Wind,1058,megawatthours
9726,2023-12-19T15,CAL,California,WND,Wind,951,megawatthours
9727,2023-12-19T16,CAL,California,WND,Wind,763,megawatthours
9728,2023-12-19T17,CAL,California,WND,Wind,704,megawatthours
9729,2023-12-19T18,CAL,California,WND,Wind,678,megawatthours
9730,2023-12-19T19,CAL,California,WND,Wind,648,megawatthours
9731,2023-12-19T20,CAL,California,WND,Wind,704,megawatthours
9732,2023-12-19T21,CAL,California,WND,Wind,741,megawatthours
9733,2023-12-19T22,CAL,California,WND,Wind,759,megawatthours
9734,2023-12-19T23,CAL,California,WND,Wind,845,megawatthours
9735,2023-12-20T00,CAL,California,WND,Wind,869,megawatthours
9736,2023-12-20T01,CAL,California,WND,Wind,842,megawatthours
9737,2023-12-20T02,CAL,California,WND,Wind,786,megawatthours
9738,2023-12-20T03,CAL,California,WND,Wind,658,megawatthours
9739,2023-12-20T04,CAL,California,WND,Wind,637,megawatthours
9740,2023-12-20T05,CAL,California,WND,Wind,628,megawatthours
9741,2023-12-20T06,CAL,California,WND,Wind,665,megawatthours
9742,2023-12-20T07,CAL,California,WND,Wind,602,megawatthours
9743,2023-12-20T08,CAL,California,WND,Wind,765,megawatthours
9744,2023-12-20T09,CAL,California,WND,Wind,1010,megawatthours
9745,2023-12-20T10,CAL,California,WND,Wind,878,megawatthours
9746,2023-12-20T11,CAL,California,WND,Wind,802,megawatthours
9747,2023-12-20T12,CAL,California,WND,Wind,719,megawatthours
9748,2023-12-20T13,CAL,California,WND,Wind,685,megawatthours
9749,2023-12-20T14,CAL,California,WND,Wind,701,megawatthours
9750,2023-12-20T15,CAL,California,WND,Wind,717,megawatthours
